_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Male,India,*,English,Indian,*,34,63
*,*,Male,India,*,English,Indian,*,100,78
*,*,Male,India,*,English,Indian,*,54,63
*,*,Male,India,*,English,Indian,*,25,41
*,*,Male,India,*,English,Indian,*,50,73
*,*,Male,India,*,English,Indian,*,32,52
*,*,Male,India,*,English,Indian,*,61,36
*,*,Male,India,*,English,Indian,*,89,64
*,*,Male,India,*,English,Indian,*,100,53
*,*,Male,India,*,English,Indian,*,90,62
*,*,Male,India,*,English,Indian,*,91,91
*,*,Male,India,*,English,Indian,*,33,57
*,*,Male,India,*,English,Indian,*,91,38
*,*,Male,India,*,English,Indian,*,59,79
*,*,Male,India,*,English,Indian,*,35,44
*,*,Male,India,*,English,Indian,*,38,94
*,*,Male,India,*,English,Indian,*,65,32
*,*,Male,India,*,English,Indian,*,60,67
*,*,Male,India,*,English,Indian,*,51,72
*,*,Male,India,*,English,Indian,*,93,96
*,*,Male,India,*,English,Indian,*,79,58
*,*,Male,India,*,English,Indian,*,49,98
*,*,Male,India,*,English,Indian,*,49,40
*,*,Male,India,*,English,Indian,*,55,82
*,*,Male,India,*,English,Indian,*,49,58
*,*,Male,India,*,English,Indian,*,82,51
*,*,Male,India,*,English,Indian,*,25,76
*,*,Male,India,*,English,Indian,*,67,77
*,*,Male,India,*,English,Indian,*,55,62
*,*,Male,India,*,English,Indian,*,86,67
*,*,Male,India,*,English,Indian,*,71,57
*,*,Male,India,*,English,Indian,*,79,50
*,*,Male,India,*,English,Indian,*,85,67
*,*,Male,India,*,English,Indian,*,80,46
*,*,Male,India,*,English,Indian,*,98,50
*,*,Male,India,*,English,Indian,*,34,81
*,*,Male,India,*,English,Indian,*,55,84
*,*,Male,India,*,English,Indian,*,59,30
*,*,Male,India,*,English,Indian,*,80,37
*,*,Male,India,*,English,Indian,*,27,82
*,*,Male,India,*,English,Indian,*,81,98
*,*,Male,India,*,English,Indian,*,60,36
*,*,Male,India,*,English,Indian,*,53,72
*,*,Male,India,*,English,Indian,*,68,32
*,*,Male,India,*,English,Indian,*,77,32
*,*,Male,India,*,English,Indian,*,70,72
*,*,Male,India,*,English,Indian,*,65,41
*,*,Male,India,*,English,Indian,*,61,67
*,*,Male,India,*,English,Indian,*,55,31
*,*,Male,India,*,English,Indian,*,80,81
*,*,Male,India,*,English,Indian,*,70,93
*,*,Male,India,*,English,Indian,*,33,73
*,*,Male,India,*,English,Indian,*,91,26
*,*,Male,India,*,English,Indian,*,99,82
*,*,Male,India,*,English,Indian,*,61,31
*,*,Male,India,*,English,Indian,*,70,95
*,*,Male,India,*,English,Indian,*,92,38
*,*,Male,India,*,English,Indian,*,89,83
*,*,Male,India,*,English,Indian,*,89,69
*,*,Male,India,*,English,Indian,*,34,75
*,*,Male,India,*,English,Indian,*,69,47
*,*,Male,India,*,English,Indian,*,90,62
*,*,Male,India,*,English,Indian,*,53,56
*,*,Male,India,*,English,Indian,*,68,33
*,*,Male,India,*,English,Indian,*,42,38
*,*,Male,India,*,English,Indian,*,62,79
*,*,Male,India,*,English,Indian,*,40,96
*,*,Male,India,*,English,Indian,*,44,57
*,*,Male,India,*,English,Indian,*,63,33
*,*,Male,India,*,English,Indian,*,67,33
*,*,Male,India,*,English,Indian,*,70,82
*,*,Male,India,*,English,Indian,*,37,79
*,*,Male,India,*,English,Indian,*,99,25
*,*,Male,India,*,English,Indian,*,53,53
*,*,Male,India,*,English,Indian,*,89,36
*,*,Male,India,*,English,Indian,*,58,50
*,*,Male,India,*,English,Indian,*,91,89
*,*,Male,India,*,English,Indian,*,38,77
*,*,Male,India,*,English,Indian,*,94,65
*,*,Male,India,*,English,Indian,*,71,49
*,*,Male,India,*,English,Indian,*,93,62
*,*,Male,India,*,English,Indian,*,40,41
*,*,Female,OtherC,*,English,Indian,*,52,55
*,*,Female,OtherC,*,English,Indian,*,80,58
*,*,Female,OtherC,*,English,Indian,*,33,25
*,*,Female,OtherC,*,English,Indian,*,78,71
*,*,Female,OtherC,*,English,Indian,*,36,60
*,*,Female,OtherC,*,English,Indian,*,46,46
*,*,Female,OtherC,*,English,Indian,*,77,83
*,*,Female,OtherC,*,English,Indian,*,25,29
*,*,Female,OtherC,*,English,Indian,*,71,74
*,*,Female,OtherC,*,English,Indian,*,67,94
*,*,Female,OtherC,*,English,Indian,*,47,64
*,*,Female,OtherC,*,English,Indian,*,99,40
*,*,Female,OtherC,*,English,Indian,*,34,40
*,*,Female,OtherC,*,English,Indian,*,49,61
*,*,Female,OtherC,*,English,Indian,*,38,52
*,*,Female,OtherC,*,English,Indian,*,100,74
*,*,Female,OtherC,*,English,Indian,*,82,46
*,*,Female,OtherC,*,English,Indian,*,38,87
*,*,Female,OtherC,*,English,Indian,*,41,79
*,*,Female,OtherC,*,English,Indian,*,41,66
*,*,Female,OtherC,*,English,Indian,*,75,51
*,*,Female,OtherC,*,English,Indian,*,31,83
*,*,Female,OtherC,*,English,Indian,*,87,65
*,*,Female,OtherC,*,English,Indian,*,80,84
*,*,Female,OtherC,*,English,Indian,*,72,97
*,*,Female,OtherC,*,English,Indian,*,50,88
*,*,Female,OtherC,*,English,Indian,*,25,99
*,*,Female,OtherC,*,English,Indian,*,54,60
*,*,Female,OtherC,*,English,Indian,*,73,62
*,*,Female,OtherC,*,English,Indian,*,86,66
*,*,Female,OtherC,*,English,Indian,*,86,33
*,*,Female,OtherC,*,English,Indian,*,32,68
*,*,Female,OtherC,*,English,Indian,*,36,84
*,*,Female,OtherC,*,English,Indian,*,83,61
*,*,Female,OtherC,*,English,Indian,*,56,34
*,*,Female,OtherC,*,English,Indian,*,27,50
*,*,Female,OtherC,*,English,Indian,*,42,34
*,*,Female,OtherC,*,English,Indian,*,67,77
*,*,Female,OtherC,*,English,Indian,*,79,92
*,*,Female,OtherC,*,English,Indian,*,99,94
*,*,Female,OtherC,*,English,Indian,*,81,100
*,*,Female,OtherC,*,English,Indian,*,42,54
*,*,Female,OtherC,*,English,Indian,*,44,54
*,*,Female,OtherC,*,English,Indian,*,82,83
*,*,Female,OtherC,*,English,Indian,*,33,42
*,*,Female,OtherC,*,English,Indian,*,84,69
*,*,Female,OtherC,*,English,Indian,*,71,65
*,*,Female,OtherC,*,English,Indian,*,94,41
*,*,Female,OtherC,*,English,Indian,*,27,37
*,*,Female,OtherC,*,English,Indian,*,64,50
*,*,Female,OtherC,*,English,Indian,*,83,85
*,*,Female,OtherC,*,English,Indian,*,41,55
*,*,Female,OtherC,*,English,Indian,*,98,66
*,*,Female,OtherC,*,English,Indian,*,62,74
*,*,Female,OtherC,*,English,Indian,*,78,59
*,*,Female,OtherC,*,English,Indian,*,64,44
*,*,Female,OtherC,*,English,Indian,*,93,100
*,*,Female,OtherC,*,English,Indian,*,31,42
*,*,Female,OtherC,*,English,Indian,*,90,61
*,*,Female,OtherC,*,English,Indian,*,94,81
*,*,Female,OtherC,*,English,Indian,*,27,73
*,*,Female,OtherC,*,English,Indian,*,97,74
*,*,Female,OtherC,*,English,Indian,*,37,69
*,*,Female,OtherC,*,English,Indian,*,55,63
*,*,Female,OtherC,*,English,Indian,*,40,77
*,*,Female,OtherC,*,English,Indian,*,90,98
*,*,Female,OtherC,*,English,Indian,*,90,96
*,*,Female,OtherC,*,English,Indian,*,74,47
*,*,Female,OtherC,*,English,Indian,*,60,67
*,*,Female,OtherC,*,English,Indian,*,53,27
*,*,Female,OtherC,*,English,Indian,*,47,84
*,*,Female,OtherC,*,English,Indian,*,100,70
*,*,Female,OtherC,*,English,Indian,*,56,62
*,*,Female,OtherC,*,English,Indian,*,63,43
*,*,Female,OtherC,*,English,Indian,*,80,63
*,*,Female,OtherC,*,English,Indian,*,48,63
*,*,Female,OtherC,*,English,Indian,*,72,54
*,*,Female,OtherC,*,English,Indian,*,92,48
*,*,Female,OtherC,*,English,Indian,*,92,34
*,*,Female,OtherC,*,English,Indian,*,29,63
*,*,Female,OtherC,*,English,Indian,*,71,83
*,*,Female,OtherC,*,English,Indian,*,69,71
*,*,Female,OtherC,*,English,Indian,*,81,63
*,*,Female,OtherC,*,English,Indian,*,38,65
*,*,Female,OtherC,*,English,Indian,*,63,93
*,*,Female,OtherC,*,English,Indian,*,39,89
*,*,Female,OtherC,*,English,Indian,*,87,39
*,*,Female,OtherC,*,English,Indian,*,90,75
*,*,Female,OtherC,*,English,Indian,*,92,96
*,*,Female,OtherC,*,English,Indian,*,27,31
*,*,Female,OtherC,*,English,Indian,*,39,85
*,*,Female,OtherC,*,English,Indian,*,68,59
*,*,Female,OtherC,*,English,Indian,*,96,36
*,*,Female,OtherC,*,English,Indian,*,58,49
*,*,Female,OtherC,*,English,Indian,*,40,91
*,*,Female,OtherC,*,English,Indian,*,29,39
*,*,Female,OtherC,*,English,Indian,*,31,45
*,*,Female,OtherC,*,English,Indian,*,43,57
*,*,Female,OtherC,*,English,Indian,*,88,58
*,*,Female,OtherC,*,English,Indian,*,82,45
*,*,Female,OtherC,*,English,Indian,*,86,68
*,*,Female,OtherC,*,English,Indian,*,66,36
*,*,Female,OtherC,*,English,Indian,*,39,40
*,*,Female,OtherC,*,English,Indian,*,53,48
*,*,Female,OtherC,*,English,Indian,*,99,89
*,*,Female,OtherC,*,English,Indian,*,60,55
*,*,Female,OtherC,*,English,Indian,*,75,54
*,*,Female,OtherC,*,English,Indian,*,50,81
*,*,Female,OtherC,*,English,Indian,*,32,69
*,*,Male,OtherC,*,English,Indian,*,47,92
*,*,Male,OtherC,*,English,Indian,*,66,89
*,*,Male,OtherC,*,English,Indian,*,42,54
*,*,Male,OtherC,*,English,Indian,*,54,47
*,*,Male,OtherC,*,English,Indian,*,45,77
*,*,Male,OtherC,*,English,Indian,*,64,74
*,*,Male,OtherC,*,English,Indian,*,49,63
*,*,Male,OtherC,*,English,Indian,*,86,46
*,*,Male,OtherC,*,English,Indian,*,100,36
*,*,Male,OtherC,*,English,Indian,*,97,44
*,*,Male,OtherC,*,English,Indian,*,50,67
*,*,Male,OtherC,*,English,Indian,*,37,60
*,*,Male,OtherC,*,English,Indian,*,35,76
*,*,Male,OtherC,*,English,Indian,*,96,83
*,*,Male,OtherC,*,English,Indian,*,27,58
*,*,Male,OtherC,*,English,Indian,*,61,57
*,*,Male,OtherC,*,English,Indian,*,51,73
*,*,Male,OtherC,*,English,Indian,*,83,96
*,*,Male,OtherC,*,English,Indian,*,94,59
*,*,Male,OtherC,*,English,Indian,*,50,81
*,*,Male,OtherC,*,English,Indian,*,67,77
*,*,Male,OtherC,*,English,Indian,*,62,67
*,*,Male,OtherC,*,English,Indian,*,93,35
*,*,Male,OtherC,*,English,Indian,*,86,55
*,*,Male,OtherC,*,English,Indian,*,46,32
*,*,Male,OtherC,*,English,Indian,*,47,45
*,*,Male,OtherC,*,English,Indian,*,53,97
*,*,Male,OtherC,*,English,Indian,*,86,42
*,*,Male,OtherC,*,English,Indian,*,73,67
*,*,Male,OtherC,*,English,Indian,*,81,59
*,*,Male,OtherC,*,English,Indian,*,33,55
*,*,Male,OtherC,*,English,Indian,*,92,68
*,*,Male,OtherC,*,English,Indian,*,72,32
*,*,Male,OtherC,*,English,Indian,*,82,43
*,*,Male,OtherC,*,English,Indian,*,78,75
*,*,Male,OtherC,*,English,Indian,*,45,70
*,*,Male,OtherC,*,English,Indian,*,83,92
*,*,Male,OtherC,*,English,Indian,*,67,37
*,*,Male,OtherC,*,English,Indian,*,62,56
*,*,Male,OtherC,*,English,Indian,*,72,53
*,*,Male,OtherC,*,English,Indian,*,43,97
*,*,Male,OtherC,*,English,Indian,*,90,38
*,*,Male,OtherC,*,English,Indian,*,71,54
*,*,Male,OtherC,*,English,Indian,*,74,99
*,*,Male,OtherC,*,English,Indian,*,82,56
*,*,Male,OtherC,*,English,Indian,*,57,100
*,*,Male,OtherC,*,English,Indian,*,53,31
*,*,Male,OtherC,*,English,Indian,*,89,40
*,*,Male,OtherC,*,English,Indian,*,47,46
*,*,Male,OtherC,*,English,Indian,*,37,96
*,*,Male,OtherC,*,English,Indian,*,67,58
*,*,Male,OtherC,*,English,Indian,*,77,39
*,*,Male,OtherC,*,English,Indian,*,34,69
*,*,Male,OtherC,*,English,Indian,*,90,74
*,*,Male,OtherC,*,English,Indian,*,68,31
*,*,Male,OtherC,*,English,Indian,*,41,67
*,*,Male,OtherC,*,English,Indian,*,40,96
*,*,Male,OtherC,*,English,Indian,*,52,95
*,*,Male,OtherC,*,English,Indian,*,94,52
*,*,Male,OtherC,*,English,Indian,*,35,33
*,*,Male,OtherC,*,English,Indian,*,98,29
*,*,Male,OtherC,*,English,Indian,*,42,51
*,*,Male,OtherC,*,English,Indian,*,100,91
*,*,Male,OtherC,*,English,Indian,*,60,73
*,*,Male,OtherC,*,English,Indian,*,71,49
*,*,Male,OtherC,*,English,Indian,*,79,53
*,*,Male,OtherC,*,English,Indian,*,94,49
*,*,Male,OtherC,*,English,Indian,*,59,99
*,*,Male,OtherC,*,English,Indian,*,34,32
*,*,Male,OtherC,*,English,Indian,*,51,69
*,*,Male,OtherC,*,English,Indian,*,85,53
*,*,Male,OtherC,*,English,Indian,*,80,32
*,*,Male,OtherC,*,English,Indian,*,45,67
*,*,Male,OtherC,*,English,Indian,*,44,93
*,*,Male,OtherC,*,English,Indian,*,36,28
*,*,Male,OtherC,*,English,Indian,*,57,34
*,*,Male,OtherC,*,English,Indian,*,85,48
*,*,Male,OtherC,*,English,Indian,*,56,98
*,*,Male,OtherC,*,English,Indian,*,89,52
*,*,Male,OtherC,*,English,Indian,*,81,48
*,*,Male,OtherC,*,English,Indian,*,92,42
*,*,Male,OtherC,*,English,Indian,*,68,44
*,*,Male,OtherC,*,English,Indian,*,56,93
*,*,Male,OtherC,*,English,Indian,*,26,96
*,*,Male,OtherC,*,English,Indian,*,27,36
*,*,Male,OtherC,*,English,Indian,*,58,97
*,*,Male,OtherC,*,English,Indian,*,82,32
*,*,Male,OtherC,*,English,Indian,*,33,97
*,*,Male,OtherC,*,English,Indian,*,34,56
*,*,Male,OtherC,*,English,Indian,*,58,79
*,*,Male,OtherC,*,English,Indian,*,85,34
*,*,Male,OtherC,*,English,Indian,*,60,51
*,*,Male,OtherC,*,English,Indian,*,85,53
*,*,Male,OtherC,*,English,Indian,*,56,32
*,*,Male,OtherC,*,English,Indian,*,62,82
*,*,Male,OtherC,*,English,Indian,*,30,61
*,*,Male,OtherC,*,English,Indian,*,33,55
*,*,Male,OtherC,*,English,Indian,*,44,91
*,*,Male,OtherC,*,English,Indian,*,94,77
*,*,Male,OtherC,*,English,Indian,*,40,32
*,*,Male,OtherC,*,English,Indian,*,71,82
*,*,Male,OtherC,*,English,Indian,*,92,96
*,*,Male,OtherC,*,English,Indian,*,73,62
*,*,Male,OtherC,*,English,Indian,*,25,89
*,*,Male,OtherC,*,English,Indian,*,56,41
*,*,Male,OtherC,*,English,Indian,*,92,44
*,*,Male,OtherC,*,English,Indian,*,34,87
*,*,Male,OtherC,*,English,Indian,*,54,48
*,*,Male,OtherC,*,English,Indian,*,48,37
*,*,Male,OtherC,*,English,Indian,*,30,76
*,*,Male,OtherC,*,English,Indian,*,41,43
*,*,Male,OtherC,*,English,Indian,*,95,66
*,*,Female,America,*,Hindi,Indian,*,59,29
*,*,Female,America,*,Hindi,Indian,*,81,55
*,*,Female,America,*,Hindi,Indian,*,31,82
*,*,Female,America,*,Hindi,Indian,*,76,75
*,*,Female,America,*,Hindi,Indian,*,55,96
*,*,Female,America,*,Hindi,Indian,*,34,49
*,*,Female,America,*,Hindi,Indian,*,41,75
*,*,Female,America,*,Hindi,Indian,*,96,38
*,*,Female,America,*,Hindi,Indian,*,75,80
*,*,Female,America,*,Hindi,Indian,*,89,83
*,*,Female,America,*,Hindi,Indian,*,34,91
*,*,Female,America,*,Hindi,Indian,*,92,99
*,*,Female,America,*,Hindi,Indian,*,100,45
*,*,Female,America,*,Hindi,Indian,*,69,77
*,*,Female,America,*,Hindi,Indian,*,61,40
*,*,Female,America,*,Hindi,Indian,*,68,57
*,*,Female,America,*,Hindi,Indian,*,30,82
*,*,Female,America,*,Hindi,Indian,*,78,73
*,*,Female,America,*,Hindi,Indian,*,63,34
*,*,Female,America,*,Hindi,Indian,*,85,39
*,*,Female,America,*,Hindi,Indian,*,83,63
*,*,Female,America,*,Hindi,Indian,*,78,33
*,*,Female,America,*,Hindi,Indian,*,90,60
*,*,Female,America,*,Hindi,Indian,*,60,79
*,*,Female,America,*,Hindi,Indian,*,54,36
*,*,Female,America,*,Hindi,Indian,*,31,89
*,*,Female,America,*,Hindi,Indian,*,51,88
*,*,Female,America,*,Hindi,Indian,*,33,84
*,*,Female,America,*,Hindi,Indian,*,96,85
*,*,Female,America,*,Hindi,Indian,*,88,58
*,*,Female,America,*,Hindi,Indian,*,84,63
*,*,Female,America,*,Hindi,Indian,*,80,33
*,*,Female,America,*,Hindi,Indian,*,88,33
*,*,Female,America,*,Hindi,Indian,*,50,93
*,*,Female,America,*,Hindi,Indian,*,91,26
*,*,Female,America,*,Hindi,Indian,*,49,81
*,*,Female,America,*,Hindi,Indian,*,35,57
*,*,Female,America,*,Hindi,Indian,*,97,28
*,*,Female,America,*,Hindi,Indian,*,68,98
*,*,Female,America,*,Hindi,Indian,*,78,30
*,*,Female,America,*,Hindi,Indian,*,29,49
*,*,Female,America,*,Hindi,Indian,*,49,73
*,*,Female,America,*,Hindi,Indian,*,30,43
*,*,Female,America,*,Hindi,Indian,*,94,84
*,*,Female,America,*,Hindi,Indian,*,42,39
*,*,Female,America,*,Hindi,Indian,*,60,69
*,*,Female,America,*,Hindi,Indian,*,98,95
*,*,Female,America,*,Hindi,Indian,*,44,83
*,*,Female,America,*,Hindi,Indian,*,65,49
*,*,Female,America,*,Hindi,Indian,*,75,47
*,*,Female,America,*,Hindi,Indian,*,95,90
*,*,Female,America,*,Hindi,Indian,*,45,41
*,*,Female,America,*,Hindi,Indian,*,32,29
*,*,Female,America,*,Hindi,Indian,*,31,91
*,*,Female,America,*,Hindi,Indian,*,68,57
*,*,Female,America,*,Hindi,Indian,*,47,80
*,*,Female,America,*,Hindi,Indian,*,49,30
*,*,Female,America,*,Hindi,Indian,*,61,87
*,*,Female,America,*,Hindi,Indian,*,45,95
*,*,Female,America,*,Hindi,Indian,*,97,67
*,*,Female,America,*,Hindi,Indian,*,59,97
*,*,Female,America,*,Hindi,Indian,*,92,27
*,*,Female,America,*,Hindi,Indian,*,41,82
*,*,Female,America,*,Hindi,Indian,*,35,70
*,*,Female,America,*,Hindi,Indian,*,84,39
*,*,Female,America,*,Hindi,Indian,*,49,66
*,*,Female,America,*,Hindi,Indian,*,78,42
*,*,Female,America,*,Hindi,Indian,*,95,33
*,*,Female,America,*,Hindi,Indian,*,74,64
*,*,Female,America,*,Hindi,Indian,*,32,100
*,*,Female,America,*,Hindi,Indian,*,75,54
*,*,Female,America,*,Hindi,Indian,*,87,32
*,*,Female,America,*,Hindi,Indian,*,66,100
*,*,Female,America,*,Hindi,Indian,*,76,75
*,*,Female,America,*,Hindi,Indian,*,25,43
*,*,Female,America,*,Hindi,Indian,*,65,97
*,*,Female,America,*,Hindi,Indian,*,41,83
*,*,Female,America,*,Hindi,Indian,*,61,52
*,*,Female,America,*,Hindi,Indian,*,77,82
*,*,Female,America,*,Hindi,Indian,*,51,27
*,*,Female,America,*,Hindi,Indian,*,51,97
*,*,Female,America,*,Hindi,Indian,*,52,97
*,*,Female,America,*,Hindi,Indian,*,65,74
*,*,Female,America,*,Hindi,Indian,*,100,90
*,*,Female,America,*,Hindi,Indian,*,88,75
*,*,Female,America,*,Hindi,Indian,*,53,78
*,*,Female,America,*,Hindi,Indian,*,88,73
*,*,Female,America,*,Hindi,Indian,*,70,55
*,*,Female,America,*,Hindi,Indian,*,49,73
*,*,Female,America,*,Hindi,Indian,*,40,58
*,*,Female,America,*,Hindi,Indian,*,65,87
*,*,Female,America,*,Hindi,Indian,*,55,85
*,*,Female,America,*,Hindi,Indian,*,80,63
*,*,Female,America,*,Hindi,Indian,*,43,76
*,*,Female,America,*,Hindi,Indian,*,34,79
*,*,Female,America,*,Hindi,Indian,*,89,28
*,*,Female,America,*,Hindi,Indian,*,57,79
*,*,Female,America,*,Hindi,Indian,*,26,93
*,*,Female,America,*,Hindi,Indian,*,40,65
*,*,Female,America,*,Hindi,Indian,*,37,40
*,*,Female,America,*,Hindi,Indian,*,88,54
*,*,Female,America,*,Hindi,Indian,*,100,76
*,*,Female,America,*,Hindi,Indian,*,49,27
*,*,Female,America,*,Hindi,Indian,*,93,63
*,*,Female,America,*,Hindi,Indian,*,52,96
*,*,Female,America,*,Hindi,Indian,*,29,54
*,*,Female,America,*,Hindi,Indian,*,56,54
*,*,Female,America,*,Hindi,Indian,*,87,83
*,*,Female,America,*,Hindi,Indian,*,41,90
*,*,Male,America,*,Hindi,Indian,*,71,30
*,*,Male,America,*,Hindi,Indian,*,57,55
*,*,Male,America,*,Hindi,Indian,*,89,49
*,*,Male,America,*,Hindi,Indian,*,61,32
*,*,Male,America,*,Hindi,Indian,*,98,65
*,*,Male,America,*,Hindi,Indian,*,59,72
*,*,Male,America,*,Hindi,Indian,*,90,80
*,*,Male,America,*,Hindi,Indian,*,59,91
*,*,Male,America,*,Hindi,Indian,*,47,30
*,*,Male,America,*,Hindi,Indian,*,90,73
*,*,Male,America,*,Hindi,Indian,*,35,89
*,*,Male,America,*,Hindi,Indian,*,76,75
*,*,Male,America,*,Hindi,Indian,*,99,73
*,*,Male,America,*,Hindi,Indian,*,52,73
*,*,Male,America,*,Hindi,Indian,*,44,59
*,*,Male,America,*,Hindi,Indian,*,87,94
*,*,Male,America,*,Hindi,Indian,*,58,46
*,*,Male,America,*,Hindi,Indian,*,97,84
*,*,Male,America,*,Hindi,Indian,*,55,26
*,*,Male,America,*,Hindi,Indian,*,29,36
*,*,Male,America,*,Hindi,Indian,*,89,98
*,*,Male,America,*,Hindi,Indian,*,95,83
*,*,Male,America,*,Hindi,Indian,*,46,77
*,*,Male,America,*,Hindi,Indian,*,44,68
*,*,Male,America,*,Hindi,Indian,*,91,47
*,*,Male,America,*,Hindi,Indian,*,83,47
*,*,Male,America,*,Hindi,Indian,*,85,47
*,*,Male,America,*,Hindi,Indian,*,85,54
*,*,Male,America,*,Hindi,Indian,*,28,97
*,*,Male,America,*,Hindi,Indian,*,28,44
*,*,Male,America,*,Hindi,Indian,*,88,57
*,*,Male,America,*,Hindi,Indian,*,96,79
*,*,Male,America,*,Hindi,Indian,*,52,85
*,*,Male,America,*,Hindi,Indian,*,28,90
*,*,Male,America,*,Hindi,Indian,*,63,62
*,*,Male,America,*,Hindi,Indian,*,91,37
*,*,Male,America,*,Hindi,Indian,*,26,98
*,*,Male,America,*,Hindi,Indian,*,82,71
*,*,Male,America,*,Hindi,Indian,*,34,29
*,*,Male,America,*,Hindi,Indian,*,50,85
*,*,Male,America,*,Hindi,Indian,*,44,68
*,*,Male,America,*,Hindi,Indian,*,57,34
*,*,Male,America,*,Hindi,Indian,*,74,76
*,*,Male,America,*,Hindi,Indian,*,95,70
*,*,Male,America,*,Hindi,Indian,*,44,93
*,*,Male,America,*,Hindi,Indian,*,64,34
*,*,Male,America,*,Hindi,Indian,*,100,82
*,*,Male,America,*,Hindi,Indian,*,95,100
*,*,Male,America,*,Hindi,Indian,*,39,63
*,*,Male,America,*,Hindi,Indian,*,66,34
*,*,Male,America,*,Hindi,Indian,*,38,34
*,*,Male,America,*,Hindi,Indian,*,63,37
*,*,Male,America,*,Hindi,Indian,*,76,40
*,*,Male,America,*,Hindi,Indian,*,83,65
*,*,Male,America,*,Hindi,Indian,*,47,56
*,*,Male,America,*,Hindi,Indian,*,43,64
*,*,Male,America,*,Hindi,Indian,*,42,38
*,*,Male,America,*,Hindi,Indian,*,26,89
*,*,Male,America,*,Hindi,Indian,*,88,52
*,*,Male,America,*,Hindi,Indian,*,81,53
*,*,Male,America,*,Hindi,Indian,*,83,88
*,*,Male,America,*,Hindi,Indian,*,71,33
